nim,kode,grup,kembali,absen,no,semester,th_ajaran
11110007,PB1053,A,08/10/2014 14:01,H,1,GASAL,2014/2015
11110013,PB1053,A,08/10/2014 14:01,A,2,GASAL,2014/2015
11110014,PB1053,A,08/10/2014 14:01,A,3,GASAL,2014/2015
11110015,PB1053,A,08/10/2014 14:01,H,4,GASAL,2014/2015
11110022,PB1053,A,08/10/2014 14:01,H,5,GASAL,2014/2015
11110040,PB1053,A,08/10/2014 14:01,A,6,GASAL,2014/2015
11110042,PB1053,A,08/10/2014 14:01,H,7,GASAL,2014/2015
11110051,PB1053,A,08/10/2014 14:01,A,8,GASAL,2014/2015
11110054,PB1053,A,08/10/2014 14:01,H,9,GASAL,2014/2015
11110056,PB1053,A,08/10/2014 14:01,H,10,GASAL,2014/2015
11110061,PB1053,A,08/10/2014 14:01,H,11,GASAL,2014/2015
11110063,PB1053,A,08/10/2014 14:01,A,12,GASAL,2014/2015
11110074,PB1053,A,08/10/2014 14:01,H,13,GASAL,2014/2015
11120012,PB1053,A,08/10/2014 14:01,H,14,GASAL,2014/2015
11130028,PB1053,A,08/10/2014 14:01,H,15,GASAL,2014/2015
11094830,MU1253,A,08/10/2014 14:04,H,1,GASAL,2014/2015
11104891,MU1253,A,08/10/2014 14:04,H,2,GASAL,2014/2015
11110017,MU1253,A,08/10/2014 14:04,H,3,GASAL,2014/2015
11110026,MU1253,A,08/10/2014 14:04,H,4,GASAL,2014/2015
11110035,MU1253,A,08/10/2014 14:04,H,5,GASAL,2014/2015
11110053,MU1253,A,08/10/2014 14:04,H,6,GASAL,2014/2015
11110062,MU1253,A,08/10/2014 14:04,H,7,GASAL,2014/2015
11110068,MU1253,A,08/10/2014 14:04,H,8,GASAL,2014/2015
11110071,MU1253,A,08/10/2014 14:04,H,9,GASAL,2014/2015
11110072,MU1253,A,08/10/2014 14:04,H,10,GASAL,2014/2015
11120039,MU1253,A,08/10/2014 14:04,A,11,GASAL,2014/2015
11120040,MU1253,A,08/10/2014 14:04,A,12,GASAL,2014/2015
11120041,MU1253,A,08/10/2014 14:04,H,13,GASAL,2014/2015
11120043,MU1253,A,08/10/2014 14:04,A,14,GASAL,2014/2015
11120052,MU1253,A,08/10/2014 14:04,H,15,GASAL,2014/2015
11120054,MU1253,A,08/10/2014 14:04,H,16,GASAL,2014/2015
11120063,MU1253,A,08/10/2014 14:04,H,17,GASAL,2014/2015
11120066,MU1253,A,08/10/2014 14:04,H,18,GASAL,2014/2015
11120079,MU1253,A,08/10/2014 14:04,H,19,GASAL,2014/2015
11130007,MU1253,A,08/10/2014 14:04,H,20,GASAL,2014/2015
11130008,MU1253,A,08/10/2014 14:04,H,21,GASAL,2014/2015
11130009,MU1253,A,08/10/2014 14:04,H,22,GASAL,2014/2015
11130011,MU1253,A,08/10/2014 14:04,H,23,GASAL,2014/2015
11130014,MU1253,A,08/10/2014 14:04,H,24,GASAL,2014/2015
11130016,MU1253,A,08/10/2014 14:04,H,25,GASAL,2014/2015
11130061,MU1253,A,08/10/2014 14:04,H,26,GASAL,2014/2015
11130067,MU1253,A,08/10/2014 14:04,H,27,GASAL,2014/2015
11130078,MU1253,A,08/10/2014 14:04,H,28,GASAL,2014/2015
11110001,MU1276,A,08/10/2014 14:25,A,1,GASAL,2014/2015
11110007,MU1276,A,08/10/2014 14:25,H,2,GASAL,2014/2015
11110039,MU1276,A,08/10/2014 14:25,H,3,GASAL,2014/2015
11110067,MU1276,A,08/10/2014 14:25,H,4,GASAL,2014/2015
11120010,MU1276,A,08/10/2014 14:25,H,5,GASAL,2014/2015
11120029,MU1276,A,08/10/2014 14:25,A,6,GASAL,2014/2015
11130003,MU1276,A,08/10/2014 14:25,H,7,GASAL,2014/2015
11130006,MU1276,A,08/10/2014 14:25,H,8,GASAL,2014/2015
11130017,MU1276,A,08/10/2014 14:25,H,9,GASAL,2014/2015
11130030,MU1276,A,08/10/2014 14:25,H,10,GASAL,2014/2015
11130032,MU1276,A,08/10/2014 14:25,H,11,GASAL,2014/2015
11130033,MU1276,A,08/10/2014 14:25,H,12,GASAL,2014/2015
11130034,MU1276,A,08/10/2014 14:25,H,13,GASAL,2014/2015
11130036,MU1276,A,08/10/2014 14:25,H,14,GASAL,2014/2015
11130040,MU1276,A,08/10/2014 14:25,H,15,GASAL,2014/2015
11130042,MU1276,A,08/10/2014 14:25,H,16,GASAL,2014/2015
11130043,MU1276,A,08/10/2014 14:25,H,17,GASAL,2014/2015
11130046,MU1276,A,08/10/2014 14:25,H,18,GASAL,2014/2015
11130047,MU1276,A,08/10/2014 14:25,H,19,GASAL,2014/2015
11130049,MU1276,A,08/10/2014 14:25,H,20,GASAL,2014/2015
11130053,MU1276,A,08/10/2014 14:25,A,21,GASAL,2014/2015
11130065,MU1276,A,08/10/2014 14:25,H,22,GASAL,2014/2015
11130085,MU1276,A,08/10/2014 14:25,H,23,GASAL,2014/2015
11130086,MU1276,A,08/10/2014 14:25,H,24,GASAL,2014/2015
11130087,MU1276,A,08/10/2014 14:25,H,25,GASAL,2014/2015
11130088,MU1276,A,08/10/2014 14:25,H,26,GASAL,2014/2015
11120015,MU1276,B,08/10/2014 14:26,H,1,GASAL,2014/2015
11130001,MU1276,B,08/10/2014 14:26,H,2,GASAL,2014/2015
11130015,MU1276,B,08/10/2014 14:26,H,3,GASAL,2014/2015
11130023,MU1276,B,08/10/2014 14:26,A,4,GASAL,2014/2015
11130025,MU1276,B,08/10/2014 14:26,A,5,GASAL,2014/2015
11130037,MU1276,B,08/10/2014 14:26,H,6,GASAL,2014/2015
11130058,MU1276,B,08/10/2014 14:26,H,7,GASAL,2014/2015
11130066,MU1276,B,08/10/2014 14:26,H,8,GASAL,2014/2015
11130067,MU1276,B,08/10/2014 14:26,H,9,GASAL,2014/2015
11130068,MU1276,B,08/10/2014 14:26,H,10,GASAL,2014/2015
11130073,MU1276,B,08/10/2014 14:26,H,11,GASAL,2014/2015
11130074,MU1276,B,08/10/2014 14:26,H,12,GASAL,2014/2015
11130077,MU1276,B,08/10/2014 14:26,A,13,GASAL,2014/2015
11130078,MU1276,B,08/10/2014 14:26,H,14,GASAL,2014/2015
11094784,MU1245,A,08/10/2014 15:59,H,1,GASAL,2014/2015
11104891,MU1245,A,08/10/2014 15:59,H,2,GASAL,2014/2015
11104920,MU1245,A,08/10/2014 15:59,H,3,GASAL,2014/2015
11104923,MU1245,A,08/10/2014 15:59,H,4,GASAL,2014/2015
11110010,MU1245,A,08/10/2014 15:59,A,5,GASAL,2014/2015
11110036,MU1245,A,08/10/2014 15:59,H,6,GASAL,2014/2015
11110054,MU1245,A,08/10/2014 15:59,H,7,GASAL,2014/2015
11110057,MU1245,A,08/10/2014 15:59,H,8,GASAL,2014/2015
11110063,MU1245,A,08/10/2014 15:59,A,9,GASAL,2014/2015
11130035,MU1245,A,08/10/2014 15:59,H,10,GASAL,2014/2015
11130037,MU1245,A,08/10/2014 15:59,H,11,GASAL,2014/2015
11130041,MU1245,A,08/10/2014 15:59,H,12,GASAL,2014/2015
11130044,MU1245,A,08/10/2014 15:59,H,13,GASAL,2014/2015
11130051,MU1245,A,08/10/2014 15:59,H,14,GASAL,2014/2015
11130062,MU1245,A,08/10/2014 15:59,H,15,GASAL,2014/2015
11130090,MU1245,A,08/10/2014 15:59,H,16,GASAL,2014/2015
11094853,MP1253,A,08/10/2014 15:59,H,1,GASAL,2014/2015
11104910,MP1253,A,08/10/2014 15:59,H,2,GASAL,2014/2015
11110039,MP1253,A,08/10/2014 15:59,H,3,GASAL,2014/2015
11110051,MP1253,A,08/10/2014 15:59,H,4,GASAL,2014/2015
11110053,MP1253,A,08/10/2014 15:59,H,5,GASAL,2014/2015
11110055,MP1253,A,08/10/2014 15:59,H,6,GASAL,2014/2015
11110056,MP1253,A,08/10/2014 15:59,H,7,GASAL,2014/2015
11130017,MP1253,A,08/10/2014 15:59,H,8,GASAL,2014/2015
11130040,MP1253,A,08/10/2014 15:59,H,9,GASAL,2014/2015
11130055,MP1253,A,08/10/2014 15:59,H,10,GASAL,2014/2015
11130082,MP1253,A,08/10/2014 15:59,H,11,GASAL,2014/2015
11130085,MP1253,A,08/10/2014 15:59,H,12,GASAL,2014/2015
11130087,MP1253,A,08/10/2014 15:59,H,13,GASAL,2014/2015
11034171,MU1226,A,08/10/2014 16:03,A,1,GASAL,2014/2015
11064514,MU1226,A,08/10/2014 16:03,H,2,GASAL,2014/2015
11120050,MU1226,A,08/10/2014 16:03,H,3,GASAL,2014/2015
11120065,MU1226,A,08/10/2014 16:03,H,4,GASAL,2014/2015
11120086,MU1226,A,08/10/2014 16:03,H,5,GASAL,2014/2015
11130019,MU1226,A,08/10/2014 16:03,H,6,GASAL,2014/2015
11130048,MU1226,A,08/10/2014 16:03,H,7,GASAL,2014/2015
11130090,MU1226,A,08/10/2014 16:03,H,8,GASAL,2014/2015
11130091,MU1226,A,08/10/2014 16:03,H,9,GASAL,2014/2015
11140001,MU1226,A,08/10/2014 16:03,H,10,GASAL,2014/2015
11140002,MU1226,A,08/10/2014 16:03,H,11,GASAL,2014/2015
11140003,MU1226,A,08/10/2014 16:03,H,12,GASAL,2014/2015
11140004,MU1226,A,08/10/2014 16:03,H,13,GASAL,2014/2015
11140005,MU1226,A,08/10/2014 16:03,H,14,GASAL,2014/2015
11140006,MU1226,A,08/10/2014 16:03,H,15,GASAL,2014/2015
11140007,MU1226,A,08/10/2014 16:03,H,16,GASAL,2014/2015
11140008,MU1226,A,08/10/2014 16:03,H,17,GASAL,2014/2015
11140009,MU1226,A,08/10/2014 16:03,H,18,GASAL,2014/2015
11140010,MU1226,A,08/10/2014 16:03,H,19,GASAL,2014/2015
11140011,MU1226,A,08/10/2014 16:03,H,20,GASAL,2014/2015
11140012,MU1226,A,08/10/2014 16:03,H,21,GASAL,2014/2015
11140013,MU1226,A,08/10/2014 16:03,H,22,GASAL,2014/2015
11140014,MU1226,A,08/10/2014 16:03,H,23,GASAL,2014/2015
11140016,MU1226,A,08/10/2014 16:03,H,24,GASAL,2014/2015
11140017,MU1226,A,08/10/2014 16:03,H,25,GASAL,2014/2015
11140018,MU1226,A,08/10/2014 16:03,H,26,GASAL,2014/2015
11140019,MU1226,A,08/10/2014 16:03,H,27,GASAL,2014/2015
11140020,MU1226,A,08/10/2014 16:03,H,28,GASAL,2014/2015
11140021,MU1226,A,08/10/2014 16:03,H,29,GASAL,2014/2015
11140022,MU1226,A,08/10/2014 16:03,H,30,GASAL,2014/2015
11140023,MU1226,A,08/10/2014 16:03,H,31,GASAL,2014/2015
11140024,MU1226,A,08/10/2014 16:03,H,32,GASAL,2014/2015
11140025,MU1226,A,08/10/2014 16:03,A,33,GASAL,2014/2015
11140026,MU1226,A,08/10/2014 16:03,H,34,GASAL,2014/2015
11140027,MU1226,A,08/10/2014 16:03,H,35,GASAL,2014/2015
11140028,MU1226,A,08/10/2014 16:03,H,36,GASAL,2014/2015
11140029,MU1226,A,08/10/2014 16:03,H,37,GASAL,2014/2015
11140030,MU1226,A,08/10/2014 16:03,H,38,GASAL,2014/2015
11140083,MU1226,A,08/10/2014 16:03,H,39,GASAL,2014/2015
11110042,MK1072,B,08/10/2014 16:04,H,1,GASAL,2014/2015
11120002,MK1072,B,08/10/2014 16:04,H,2,GASAL,2014/2015
11120011,MK1072,B,08/10/2014 16:04,H,3,GASAL,2014/2015
11120012,MK1072,B,08/10/2014 16:04,H,4,GASAL,2014/2015
11120017,MK1072,B,08/10/2014 16:04,H,5,GASAL,2014/2015
11120018,MK1072,B,08/10/2014 16:04,H,6,GASAL,2014/2015
11120022,MK1072,B,08/10/2014 16:04,H,7,GASAL,2014/2015
11120023,MK1072,B,08/10/2014 16:04,H,8,GASAL,2014/2015
11120024,MK1072,B,08/10/2014 16:04,H,9,GASAL,2014/2015
11120028,MK1072,B,08/10/2014 16:04,H,10,GASAL,2014/2015
11120039,MK1072,B,08/10/2014 16:04,H,11,GASAL,2014/2015
11120041,MK1072,B,08/10/2014 16:04,H,12,GASAL,2014/2015
11120042,MK1072,B,08/10/2014 16:04,H,13,GASAL,2014/2015
11120045,MK1072,B,08/10/2014 16:04,A,14,GASAL,2014/2015
11120046,MK1072,B,08/10/2014 16:04,H,15,GASAL,2014/2015
11120048,MK1072,B,08/10/2014 16:04,H,16,GASAL,2014/2015
11120052,MK1072,B,08/10/2014 16:04,H,17,GASAL,2014/2015
11120056,MK1072,B,08/10/2014 16:04,H,18,GASAL,2014/2015
11120057,MK1072,B,08/10/2014 16:04,H,19,GASAL,2014/2015
11120058,MK1072,B,08/10/2014 16:04,H,20,GASAL,2014/2015
11120061,MK1072,B,08/10/2014 16:04,H,21,GASAL,2014/2015
11120062,MK1072,B,08/10/2014 16:04,H,22,GASAL,2014/2015
11120063,MK1072,B,08/10/2014 16:04,H,23,GASAL,2014/2015
11120064,MK1072,B,08/10/2014 16:04,H,24,GASAL,2014/2015
11120067,MK1072,B,08/10/2014 16:04,H,25,GASAL,2014/2015
11120069,MK1072,B,08/10/2014 16:04,H,26,GASAL,2014/2015
11120070,MK1072,B,08/10/2014 16:04,H,27,GASAL,2014/2015
11120073,MK1072,B,08/10/2014 16:04,H,28,GASAL,2014/2015
11120077,MK1072,B,08/10/2014 16:04,H,29,GASAL,2014/2015
11120079,MK1072,B,08/10/2014 16:04,H,30,GASAL,2014/2015
11120086,MK1072,B,08/10/2014 16:04,H,31,GASAL,2014/2015
11110017,MP1243,C,08/10/2014 16:30,H,1,GASAL,2014/2015
11120001,MP1243,C,08/10/2014 16:30,H,2,GASAL,2014/2015
11120004,MP1243,C,08/10/2014 16:30,H,3,GASAL,2014/2015
11120005,MP1243,C,08/10/2014 16:30,H,4,GASAL,2014/2015
11120006,MP1243,C,08/10/2014 16:30,H,5,GASAL,2014/2015
11120007,MP1243,C,08/10/2014 16:30,H,6,GASAL,2014/2015
11120008,MP1243,C,08/10/2014 16:30,H,7,GASAL,2014/2015
11120009,MP1243,C,08/10/2014 16:30,H,8,GASAL,2014/2015
11120019,MP1243,C,08/10/2014 16:30,H,9,GASAL,2014/2015
11120020,MP1243,C,08/10/2014 16:30,H,10,GASAL,2014/2015
11120025,MP1243,C,08/10/2014 16:30,H,11,GASAL,2014/2015
11120030,MP1243,C,08/10/2014 16:30,H,12,GASAL,2014/2015
11120031,MP1243,C,08/10/2014 16:30,H,13,GASAL,2014/2015
11120032,MP1243,C,08/10/2014 16:30,H,14,GASAL,2014/2015
11120033,MP1243,C,08/10/2014 16:30,H,15,GASAL,2014/2015
11120034,MP1243,C,08/10/2014 16:30,H,16,GASAL,2014/2015
11120035,MP1243,C,08/10/2014 16:30,H,17,GASAL,2014/2015
11120037,MP1243,C,08/10/2014 16:30,A,18,GASAL,2014/2015
11120040,MP1243,C,08/10/2014 16:30,H,19,GASAL,2014/2015
11120043,MP1243,C,08/10/2014 16:30,H,20,GASAL,2014/2015
11120044,MP1243,C,08/10/2014 16:30,A,21,GASAL,2014/2015
11120051,MP1243,C,08/10/2014 16:30,H,22,GASAL,2014/2015
11120054,MP1243,C,08/10/2014 16:30,H,23,GASAL,2014/2015
11120059,MP1243,C,08/10/2014 16:30,H,24,GASAL,2014/2015
11120066,MP1243,C,08/10/2014 16:30,H,25,GASAL,2014/2015
11120074,MP1243,C,08/10/2014 16:30,H,26,GASAL,2014/2015
11120075,MP1243,C,08/10/2014 16:30,H,27,GASAL,2014/2015
11120080,MP1243,C,08/10/2014 16:30,H,28,GASAL,2014/2015
11120085,MP1243,C,08/10/2014 16:30,H,29,GASAL,2014/2015
11130028,MP1243,C,08/10/2014 16:30,H,30,GASAL,2014/2015
11110002,MH1063,H,08/10/2014 16:38,H,1,GASAL,2014/2015
11130061,MH1063,H,08/10/2014 16:38,H,2,GASAL,2014/2015
11130066,MH1063,H,08/10/2014 16:38,H,3,GASAL,2014/2015
11130074,MH1063,H,08/10/2014 16:38,H,4,GASAL,2014/2015
11130077,MH1063,H,08/10/2014 16:38,H,5,GASAL,2014/2015
11130080,MH1063,H,08/10/2014 16:38,H,6,GASAL,2014/2015
11130086,MH1063,H,08/10/2014 16:38,H,7,GASAL,2014/2015
11110067,MU1286,B,09/10/2014 9:57,H,1,GASAL,2014/2015
11120083,MU1286,B,09/10/2014 9:57,A,2,GASAL,2014/2015
11130003,MU1286,B,09/10/2014 9:57,H,3,GASAL,2014/2015
11130005,MU1286,B,09/10/2014 9:57,H,4,GASAL,2014/2015
11130010,MU1286,B,09/10/2014 9:57,H,5,GASAL,2014/2015
11130014,MU1286,B,09/10/2014 9:57,H,6,GASAL,2014/2015
11130015,MU1286,B,09/10/2014 9:57,H,7,GASAL,2014/2015
11130016,MU1286,B,09/10/2014 9:57,H,8,GASAL,2014/2015
11130022,MU1286,B,09/10/2014 9:57,H,9,GASAL,2014/2015
11130023,MU1286,B,09/10/2014 9:57,H,10,GASAL,2014/2015
11130065,MU1286,B,09/10/2014 9:57,H,11,GASAL,2014/2015
11130067,MU1286,B,09/10/2014 9:57,H,12,GASAL,2014/2015
11130068,MU1286,B,09/10/2014 9:57,H,13,GASAL,2014/2015
11130077,MU1286,B,09/10/2014 9:57,A,14,GASAL,2014/2015
11130081,MU1286,B,09/10/2014 9:57,H,15,GASAL,2014/2015
11130082,MU1286,B,09/10/2014 9:57,H,16,GASAL,2014/2015
11120013,MU1286,A,09/10/2014 10:42,H,1,GASAL,2014/2015
11120063,MU1286,A,09/10/2014 10:42,A,2,GASAL,2014/2015
11120079,MU1286,A,09/10/2014 10:42,A,3,GASAL,2014/2015
11130002,MU1286,A,09/10/2014 10:42,H,4,GASAL,2014/2015
11130004,MU1286,A,09/10/2014 10:42,H,5,GASAL,2014/2015
11130006,MU1286,A,09/10/2014 10:42,H,6,GASAL,2014/2015
11130007,MU1286,A,09/10/2014 10:42,H,7,GASAL,2014/2015
11130008,MU1286,A,09/10/2014 10:42,H,8,GASAL,2014/2015
11130009,MU1286,A,09/10/2014 10:42,H,9,GASAL,2014/2015
11130012,MU1286,A,09/10/2014 10:42,H,10,GASAL,2014/2015
11130013,MU1286,A,09/10/2014 10:42,H,11,GASAL,2014/2015
11130018,MU1286,A,09/10/2014 10:42,H,12,GASAL,2014/2015
11130024,MU1286,A,09/10/2014 10:42,H,13,GASAL,2014/2015
11130025,MU1286,A,09/10/2014 10:42,H,14,GASAL,2014/2015
11130026,MU1286,A,09/10/2014 10:42,H,15,GASAL,2014/2015
11130027,MU1286,A,09/10/2014 10:42,H,16,GASAL,2014/2015
11130030,MU1286,A,09/10/2014 10:42,H,17,GASAL,2014/2015
11130031,MU1286,A,09/10/2014 10:42,H,18,GASAL,2014/2015
11130037,MU1286,A,09/10/2014 10:42,H,19,GASAL,2014/2015
11130043,MU1286,A,09/10/2014 10:42,H,20,GASAL,2014/2015
11130048,MU1286,A,09/10/2014 10:42,H,21,GASAL,2014/2015
11130057,MU1286,A,09/10/2014 10:42,H,22,GASAL,2014/2015
11130061,MU1286,A,09/10/2014 10:42,H,23,GASAL,2014/2015
11130066,MU1286,A,09/10/2014 10:42,H,24,GASAL,2014/2015
11130071,MU1286,A,09/10/2014 10:42,H,25,GASAL,2014/2015
11130073,MU1286,A,09/10/2014 10:42,H,26,GASAL,2014/2015
11130080,MU1286,A,09/10/2014 10:42,H,27,GASAL,2014/2015
11130091,MU1286,A,09/10/2014 10:42,H,28,GASAL,2014/2015
11094803,MU1286,C,09/10/2014 10:43,H,1,GASAL,2014/2015
11120014,MU1286,C,09/10/2014 10:43,A,2,GASAL,2014/2015
11130001,MU1286,C,09/10/2014 10:43,H,3,GASAL,2014/2015
11130011,MU1286,C,09/10/2014 10:43,H,4,GASAL,2014/2015
11130032,MU1286,C,09/10/2014 10:43,A,5,GASAL,2014/2015
11130033,MU1286,C,09/10/2014 10:43,H,6,GASAL,2014/2015
11130034,MU1286,C,09/10/2014 10:43,H,7,GASAL,2014/2015
11130035,MU1286,C,09/10/2014 10:43,H,8,GASAL,2014/2015
11130038,MU1286,C,09/10/2014 10:43,A,9,GASAL,2014/2015
11130041,MU1286,C,09/10/2014 10:43,H,10,GASAL,2014/2015
11130042,MU1286,C,09/10/2014 10:43,H,11,GASAL,2014/2015
11130044,MU1286,C,09/10/2014 10:43,A,12,GASAL,2014/2015
11130046,MU1286,C,09/10/2014 10:43,H,13,GASAL,2014/2015
11130047,MU1286,C,09/10/2014 10:43,H,14,GASAL,2014/2015
11130049,MU1286,C,09/10/2014 10:43,H,15,GASAL,2014/2015
11130050,MU1286,C,09/10/2014 10:43,H,16,GASAL,2014/2015
11130051,MU1286,C,09/10/2014 10:43,H,17,GASAL,2014/2015
11130053,MU1286,C,09/10/2014 10:43,A,18,GASAL,2014/2015
11130054,MU1286,C,09/10/2014 10:43,H,19,GASAL,2014/2015
11130055,MU1286,C,09/10/2014 10:43,H,20,GASAL,2014/2015
11130058,MU1286,C,09/10/2014 10:43,H,21,GASAL,2014/2015
11130062,MU1286,C,09/10/2014 10:43,H,22,GASAL,2014/2015
11130074,MU1286,C,09/10/2014 10:43,H,23,GASAL,2014/2015
11130075,MU1286,C,09/10/2014 10:43,H,24,GASAL,2014/2015
11130078,MU1286,C,09/10/2014 10:43,H,25,GASAL,2014/2015
11130084,MU1286,C,09/10/2014 10:43,H,26,GASAL,2014/2015
11130085,MU1286,C,09/10/2014 10:43,H,27,GASAL,2014/2015
11130086,MU1286,C,09/10/2014 10:43,H,28,GASAL,2014/2015
11130087,MU1286,C,09/10/2014 10:43,H,29,GASAL,2014/2015
11130088,MU1286,C,09/10/2014 10:43,H,30,GASAL,2014/2015
11110046,MU1043,A,09/10/2014 11:19,A,1,GASAL,2014/2015
11110071,MU1043,A,09/10/2014 11:19,H,2,GASAL,2014/2015
11110072,MU1043,A,09/10/2014 11:19,H,3,GASAL,2014/2015
11120015,MU1043,A,09/10/2014 11:19,H,4,GASAL,2014/2015
11120017,MU1043,A,09/10/2014 11:19,H,5,GASAL,2014/2015
11120049,MU1043,A,09/10/2014 11:19,A,6,GASAL,2014/2015
11120078,MU1043,A,09/10/2014 11:19,A,7,GASAL,2014/2015
11120086,MU1043,A,09/10/2014 11:19,H,8,GASAL,2014/2015
11130019,MU1043,A,09/10/2014 11:19,H,9,GASAL,2014/2015
11130048,MU1043,A,09/10/2014 11:19,A,10,GASAL,2014/2015
11130056,MU1043,A,09/10/2014 11:19,H,11,GASAL,2014/2015
11130091,MU1043,A,09/10/2014 11:19,A,12,GASAL,2014/2015
11140001,MU1043,A,09/10/2014 11:19,H,13,GASAL,2014/2015
11140002,MU1043,A,09/10/2014 11:19,H,14,GASAL,2014/2015
11140003,MU1043,A,09/10/2014 11:19,H,15,GASAL,2014/2015
11140004,MU1043,A,09/10/2014 11:19,H,16,GASAL,2014/2015
11140005,MU1043,A,09/10/2014 11:19,H,17,GASAL,2014/2015
11140006,MU1043,A,09/10/2014 11:19,H,18,GASAL,2014/2015
11140007,MU1043,A,09/10/2014 11:19,H,19,GASAL,2014/2015
11140008,MU1043,A,09/10/2014 11:19,H,20,GASAL,2014/2015
11140009,MU1043,A,09/10/2014 11:19,H,21,GASAL,2014/2015
11140010,MU1043,A,09/10/2014 11:19,H,22,GASAL,2014/2015
11140011,MU1043,A,09/10/2014 11:19,H,23,GASAL,2014/2015
11140012,MU1043,A,09/10/2014 11:19,H,24,GASAL,2014/2015
11140013,MU1043,A,09/10/2014 11:19,H,25,GASAL,2014/2015
11140014,MU1043,A,09/10/2014 11:19,H,26,GASAL,2014/2015
11140016,MU1043,A,09/10/2014 11:19,H,27,GASAL,2014/2015
11140017,MU1043,A,09/10/2014 11:19,H,28,GASAL,2014/2015
11140018,MU1043,A,09/10/2014 11:19,H,29,GASAL,2014/2015
11140019,MU1043,A,09/10/2014 11:19,A,30,GASAL,2014/2015
11140020,MU1043,A,09/10/2014 11:19,H,31,GASAL,2014/2015
11140083,MU1043,A,09/10/2014 11:19,H,32,GASAL,2014/2015
11140095,MU1043,A,09/10/2014 11:19,H,33,GASAL,2014/2015
11140096,MU1043,A,09/10/2014 11:19,H,34,GASAL,2014/2015
11140097,MU1043,A,09/10/2014 11:19,H,35,GASAL,2014/2015
11140099,MU1043,A,09/10/2014 11:19,A,36,GASAL,2014/2015
11140100,MU1043,A,09/10/2014 11:19,H,37,GASAL,2014/2015
11140051,MU1043,C,09/10/2014 11:24,H,1,GASAL,2014/2015
11140052,MU1043,C,09/10/2014 11:24,H,2,GASAL,2014/2015
11140053,MU1043,C,09/10/2014 11:24,H,3,GASAL,2014/2015
11140054,MU1043,C,09/10/2014 11:24,H,4,GASAL,2014/2015
11140055,MU1043,C,09/10/2014 11:24,H,5,GASAL,2014/2015
11140056,MU1043,C,09/10/2014 11:24,H,6,GASAL,2014/2015
11140057,MU1043,C,09/10/2014 11:24,H,7,GASAL,2014/2015
11140058,MU1043,C,09/10/2014 11:24,H,8,GASAL,2014/2015
11140059,MU1043,C,09/10/2014 11:24,H,9,GASAL,2014/2015
11140060,MU1043,C,09/10/2014 11:24,H,10,GASAL,2014/2015
11140061,MU1043,C,09/10/2014 11:24,H,11,GASAL,2014/2015
11140062,MU1043,C,09/10/2014 11:24,H,12,GASAL,2014/2015
11140063,MU1043,C,09/10/2014 11:24,H,13,GASAL,2014/2015
11140064,MU1043,C,09/10/2014 11:24,A,14,GASAL,2014/2015
11140065,MU1043,C,09/10/2014 11:24,H,15,GASAL,2014/2015
11140066,MU1043,C,09/10/2014 11:24,H,16,GASAL,2014/2015
11140067,MU1043,C,09/10/2014 11:24,H,17,GASAL,2014/2015
11140068,MU1043,C,09/10/2014 11:24,H,18,GASAL,2014/2015
11140069,MU1043,C,09/10/2014 11:24,H,19,GASAL,2014/2015
11140070,MU1043,C,09/10/2014 11:24,H,20,GASAL,2014/2015
11140071,MU1043,C,09/10/2014 11:24,H,21,GASAL,2014/2015
11140072,MU1043,C,09/10/2014 11:24,H,22,GASAL,2014/2015
11140073,MU1043,C,09/10/2014 11:24,H,23,GASAL,2014/2015
11140074,MU1043,C,09/10/2014 11:24,H,24,GASAL,2014/2015
11140075,MU1043,C,09/10/2014 11:24,H,25,GASAL,2014/2015
11140076,MU1043,C,09/10/2014 11:24,H,26,GASAL,2014/2015
11140077,MU1043,C,09/10/2014 11:24,H,27,GASAL,2014/2015
11140078,MU1043,C,09/10/2014 11:24,H,28,GASAL,2014/2015
11140079,MU1043,C,09/10/2014 11:24,H,29,GASAL,2014/2015
11140091,MU1043,C,09/10/2014 11:24,H,30,GASAL,2014/2015
11140092,MU1043,C,09/10/2014 11:24,H,31,GASAL,2014/2015
11140093,MU1043,C,09/10/2014 11:24,H,32,GASAL,2014/2015
11140094,MU1043,C,09/10/2014 11:24,H,33,GASAL,2014/2015
11140098,MU1043,C,09/10/2014 11:24,H,34,GASAL,2014/2015
11140101,MU1043,C,09/10/2014 11:24,H,35,GASAL,2014/2015
11140102,MU1043,C,09/10/2014 11:24,A,36,GASAL,2014/2015
11140103,MU1043,C,09/10/2014 11:24,A,37,GASAL,2014/2015
11140104,MU1043,C,09/10/2014 11:24,A,38,GASAL,2014/2015
11064514,PB1083,A,09/10/2014 14:07,H,1,GASAL,2014/2015
11094830,PB1083,A,09/10/2014 14:07,H,2,GASAL,2014/2015
11094845,PB1083,A,09/10/2014 14:07,H,3,GASAL,2014/2015
11110014,PB1083,A,09/10/2014 14:07,H,4,GASAL,2014/2015
11110022,PB1083,A,09/10/2014 14:07,H,5,GASAL,2014/2015
11110026,PB1083,A,09/10/2014 14:07,H,6,GASAL,2014/2015
11110030,PB1083,A,09/10/2014 14:07,H,7,GASAL,2014/2015
11110033,PB1083,A,09/10/2014 14:07,H,8,GASAL,2014/2015
11110040,PB1083,A,09/10/2014 14:07,H,9,GASAL,2014/2015
