"id_materi","id_kelasb"
1945,1843
5830,3801
5830,3800
1947,2389
1948,2217
1948,2218
1949,1711
1950,1711
1951,2169
1951,2170
1952,1717
1953,1717
1954,2217
1954,2218
1955,2203
1955,2204
1955,2205
1956,2514
2123,2347
1958,1813
1959,2186
1959,2187
1959,2188
1960,2183
1961,2158
1962,2158
1963,2211
1964,2145
1965,2203
1965,2204
1965,2205
1988,1845
1987,2478
1985,1821
1984,1821
1986,1928
1986,1927
1968,2439
1969,2439
1970,2439
1971,2198
1972,2375
1973,2186
1973,2187
1973,2188
1974,2186
1974,2187
1974,2188
1975,2186
1975,2187
1975,2188
1976,2398
1977,2398
1978,2398
1979,2398
1980,2398
1981,2398
1982,2162
1989,2212
1989,2213
1989,2214
1990,2388
1991,2388
1992,2388
1993,1851
1994,1851
1995,1851
1996,1851
1997,1851
1998,1851
1999,1855
2000,2032
2000,2095
2001,1746
2002,1718
2003,2370
2004,2370
1971,2199
2005,2370
2006,2370
2007,2370
2008,2370
2009,2480
2010,2516
2011,2105
2012,2355
2013,2355
2014,2106
2015,2106
2016,1724
2017,1724
2018,2516
2019,2219
2020,2151
2021,2354
2022,2345
2022,2346
2023,2345
2023,2346
2024,1940
2025,1940
2026,1940
2027,1801
2027,1967
2027,2089
2041,1711
2028,2089
2028,1967
2028,1801
2040,2179
2029,2089
2029,1967
2029,1801
2039,2343
2030,2089
2030,1967
2030,1801
2039,2089
2031,2089
2031,1967
2031,1801
2039,1967
2032,2089
2032,1967
2032,1801
2039,1801
2033,2089
2033,1967
2033,1801
2034,1801
2034,1967
2034,2089
2035,1801
2035,1967
2035,2089
2036,1801
2036,1967
2036,2089
2037,1801
2037,1967
2037,2089
2038,1801
2038,1967
2038,2089
2042,1711
2043,1711
2044,2189
2044,2190
2045,2219
2046,2223
2046,2224
2047,2223
2047,2224
2048,2223
2048,2224
2050,2224
2050,2223
2051,2224
2051,2223
2052,1813
2053,1813
2054,1813
2055,2363
2055,2364
2056,2363
2056,2364
2057,2198
2057,2199
2058,2212
2058,2213
2058,2214
2059,1821
2060,1821
2061,1744
2062,1744
2063,2179
2064,2189
2064,2190
2065,2219
2066,2219
2067,2219
2068,2179
2069,2179
2070,2179
2071,2179
2072,2189
2072,2190
2073,2189
2073,2190
2074,2189
2074,2190
2075,1749
2108,1746
2077,2450
2078,1841
2079,1841
2080,1841
2081,2180
2082,2180
2083,2180
2084,2180
2085,2180
2086,2180
2087,1711
2088,1717
2089,1749
2090,2212
2090,2213
2090,2214
2091,2040
2092,2040
2093,1880
2094,1880
2095,1880
2096,1880
2097,1880
2098,1880
2099,2219
2100,2200
2100,2201
2101,2219
2102,1718
2103,1718
2104,1718
2105,1718
2106,1960
2106,1961
2107,1960
2107,1961
2109,1750
2109,1751
2110,2217
2110,2218
2111,2217
2111,2218
2112,2145
2113,1843
2114,2203
2114,2204
2114,2205
2116,2439
2117,2219
2119,2380
2119,2379
2120,2211
2121,2347
2124,2375
2125,2375
2126,2375
2127,2375
2128,2162
2129,2204
2129,2203
2130,1821
2131,1821
2132,2373
2132,2374
2133,2198
2133,2199
2134,2450
2129,2205
2135,2170
2135,2169
2136,2345
2136,2346
2137,2224
2138,1749
2139,1801
2140,1801
2141,1967
2142,1967
2143,2089
2144,2224
2145,2089
2146,2370
2152,2370
2148,2370
2151,2370
2150,2370
2153,2388
2154,2388
2155,2516
2156,2217
2156,2218
2157,2383
2158,2151
2159,2200
2159,2201
2160,2357
2160,2358
2160,2514
2161,2357
2161,2358
2161,2514
2876,3091
2163,2379
2163,2380
2164,2379
2164,2380
2165,2379
2165,2380
2166,2397
2167,2397
2168,2397
2169,2452
2170,2452
2171,2445
2172,2458
2173,2211
2174,2375
2175,2345
2175,2346
2176,2198
2177,2193
2177,2194
2178,1922
2178,1923
2179,1922
2179,1923
2180,1922
2180,1923
2181,2347
2182,2347
2183,2203
2183,2204
2183,2205
2290,1931
2289,1931
2288,1931
2185,1821
2186,1821
2187,2388
2188,2388
2189,2388
2190,2203
2190,2204
2190,2205
2191,2373
2191,2374
2192,1724
2193,1724
2194,1724
2195,1724
2196,1724
2197,1724
2198,1724
2199,1724
2200,1724
2201,1724
2176,2199
2202,1724
2203,1724
2204,1746
2205,2224
2206,2394
2207,1924
2207,1925
2208,1924
2208,1925
2209,1724
2210,2370
2211,2370
2212,2516
2213,2516
2214,2219
2215,2202
2216,1940
2217,2200
2217,2201
2218,2202
2219,2202
2220,2202
2221,2202
2222,1843
2240,2215
2224,2182
2225,2389
2226,2389
2227,2217
2227,2218
2228,2379
2228,2380
2229,2040
2230,2040
2231,2347
2232,2347
2233,2347
2234,1813
2235,1931
2236,2169
2236,2170
2237,1931
2238,2375
2239,2375
2241,1931
2242,1922
2242,1923
2243,2048
2244,2048
2245,2198
2245,2199
2246,2169
2246,2170
2247,2169
2247,2170
2248,1821
2249,1821
2250,2162
2251,1845
2252,1845
2253,1845
2254,2383
2255,2383
2256,2383
2257,1744
2258,2451
2259,2451
2260,2451
2261,2451
2263,2451
2264,2451
2265,2198
2265,2199
2266,2373
2266,2374
2267,2151
2268,2145
2269,2345
2269,2346
2270,2202
2271,1715
2272,1740
2273,1740
2274,1740
2275,1740
2276,1740
2277,1740
2278,1740
2279,1740
2280,1740
2281,2217
2281,2218
2282,2379
2282,2380
2283,2379
2283,2380
2284,2389
2285,2389
2286,2145
2287,2203
2287,2204
2287,2205
2291,1845
2292,1845
2293,1845
2294,1845
2295,2198
2300,2211
2299,2170
2299,2169
2297,2203
2297,2204
2297,2205
2298,2203
2298,2204
2298,2205
2301,1852
2302,1852
2303,1852
2304,1852
2305,1852
2306,1899
2307,1899
2308,1899
2309,1899
2310,1899
2311,2145
2312,2345
2312,2346
2313,2363
2313,2364
2437,2188
2435,2186
2436,2187
2317,2212
2318,2213
2319,2217
2319,2218
2320,2167
2320,2168
2321,2169
2322,2170
2323,2193
2323,2194
2324,2162
2325,2044
2326,2044
2327,2044
2331,2040
2329,2044
2330,2044
2332,2363
2332,2364
2370,2205
2370,2204
2370,2203
2334,2204
2335,2214
2336,2202
2337,2202
2338,2170
2338,2169
2339,1835
2340,1835
2341,1826
2342,1826
2343,1826
2344,1960
2344,1961
2345,1960
2345,1961
2295,2199
2346,1746
2347,2224
2348,2357
2348,2358
2348,2514
2349,2219
2350,2219
2351,2516
2352,2151
2353,1724
2354,1724
2355,1724
2356,1724
2334,2205
2357,1940
2358,2383
2359,2202
2360,2200
2360,2201
2361,2379
2362,1851
2363,1851
2364,1851
2365,2217
2365,2218
2366,2217
2366,2218
2367,2198
2368,2199
2369,1813
2371,2203
2371,2204
2371,2205
2372,1852
2373,1899
2374,2345
2374,2346
2383,2394
2382,2182
2376,1845
2377,1845
2378,1845
2379,1845
2380,2198
2380,2199
2381,2215
2384,2394
2385,2219
2386,2162
2387,2203
2387,2204
2387,2205
2388,1821
2389,2158
2390,2158
2391,1717
2392,2388
2393,2388
2394,2388
2395,2388
2396,2388
2397,2388
2398,2388
2399,2388
2400,2363
2400,2364
2401,2375
2402,2202
2403,2200
2403,2201
2404,1845
2405,2370
2406,2370
2407,2370
2408,1749
2409,1749
2410,1749
2411,2183
2412,2183
2413,1924
2413,1925
2414,2516
2415,2516
2416,2516
2417,2516
2418,1940
2419,2103
2420,2350
2421,1811
2422,1711
2423,1711
2424,1711
2425,2151
2426,2151
2427,2151
2428,2370
2429,2370
2430,2370
2432,1940
2433,1843
2434,2202
2438,2186
2438,2187
2438,2188
2439,2186
2439,2187
2439,2188
2440,2108
2441,1813
2442,2375
2443,2375
2444,2169
2444,2170
2487,2158
2446,2169
2446,2170
2447,2345
2447,2346
2448,2363
2449,2162
2452,1826
2451,1715
2453,1826
2454,1826
2455,1835
2456,1835
2457,1835
2458,1835
2459,1835
2460,1880
2461,1880
2462,1880
2463,2174
2463,2172
2464,2172
2464,2174
2465,1744
2467,2044
2468,2040
2469,1836
2470,1836
2471,1836
2472,1718
2473,1718
2474,1718
2475,1801
2475,1967
2475,2089
2475,2343
2476,2364
2477,1724
2478,2388
2479,2388
2480,2388
2481,2370
2482,2370
2483,2370
2484,2370
2485,2370
2486,1924
2486,1925
2488,1880
2489,1960
2489,1961
2490,1960
2490,1961
2491,1960
2491,1961
2492,2516
2493,2516
2494,2516
2495,2516
2496,2439
2497,2439
2498,2217
2498,2218
2499,2180
2500,2108
2501,2212
2502,2213
2503,2215
2504,2182
2505,1976
2506,2108
2507,2048
2508,2048
2509,2383
2510,2363
2510,2364
2511,2379
2511,2380
2512,2211
2513,2211
2514,2450
2515,2439
2516,1950
2516,1951
2517,2214
2518,1740
2519,1740
2520,1740
2521,1740
2522,1976
2523,2182
2524,1801
2524,1967
2524,2089
2525,1801
2525,1967
2525,2089
2525,2343
2526,1801
2526,1967
2526,2089
2526,2343
2527,1801
2527,1967
2527,2089
2527,2343
2528,1801
2528,1967
2528,2089
2528,2343
2529,2223
2530,1967
2531,2354
2532,2354
2533,3044
2534,3076
2535,3088
2535,3087
2536,2851
2537,2851
2538,2851
2539,3262
2539,3261
2540,3261
2540,3262
2541,3261
2541,3262
2542,3261
2542,3262
2543,3104
2544,3104
2545,3261
2545,3262
2546,3261
2546,3262
2547,3261
2547,3262
2548,3261
2548,3262
2549,3261
2549,3262
2550,3047
2550,3048
2551,3075
2552,3024
2553,3024
2554,3061
2555,3039
2556,2552
2556,2553
2557,3093
2558,3093
2558,3094
2558,3095
2559,2672
2560,2672
2561,2672
2562,2672
2563,3250
2563,3251
2564,3250
2564,3251
2565,3243
2565,3244
2566,3243
2566,3244
2567,3243
2567,3244
2568,2546
2568,2547
2569,2546
2569,2547
2570,2546
2570,2547
2571,2546
2571,2547
2572,3243
2572,3244
2573,2988
2574,2657
2575,2983
2576,3232
2577,2871
2577,2980
2578,3230
2578,3231
2579,3230
2579,3231
2580,3051
2580,3052
2580,3056
2581,2796
2581,2979
2582,2653
2669,2669
2669,2668
2668,2669
2668,2668
2584,3089
2584,3090
2584,3091
2584,3092
2589,3244
2588,2665
2587,2673
2586,2573
2589,3243
2590,3243
2590,3244
2591,3243
2591,3244
2592,3269
2593,3269
2594,2769
2595,2769
2596,3085
2596,3086
2597,3085
2597,3086
2598,3050
2598,3049
2599,2769
2600,2641
2601,2641
2602,2641
2603,2641
2604,2641
2605,2641
2606,2641
2607,2641
2608,2641
2609,2641
2610,2641
2615,2641
2612,2641
2613,2641
2614,2641
2616,2641
2617,3026
2618,2641
2619,3025
2620,2641
2621,2641
2622,3062
2622,3063
2623,3043
2624,3043
2625,3043
2626,3269
2627,3243
2627,3244
2628,3243
2628,3244
2629,3051
2629,3052
2629,3056
2554,3064
2630,3113
2631,2786
2632,2786
2633,3040
2634,3046
2635,3066
2635,3067
2635,3068
2635,3069
2636,2786
2637,2786
2638,3087
2638,3088
2639,2556
2640,2905
2641,2542
2642,2773
2643,2773
2644,2978
2644,2977
2644,2885
2644,2870
2645,2870
2645,2885
2645,2977
2645,2978
2646,3084
2647,3082
2647,3083
2648,3082
2648,3083
2649,3231
2649,3230
2650,2648
2651,2654
2652,2695
2654,2576
2655,2574
2656,2567
2657,2567
2658,2671
2659,2671
2660,2545
2661,2537
2662,2537
2663,3089
2664,3090
2665,3091
2666,3092
2667,3059
2667,3060
2670,2668
2670,2669
2671,2668
2671,2669
2672,2668
2672,2669
2673,2668
2673,2669
2674,2668
2674,2669
2675,2668
2675,2669
2676,2668
2676,2669
2677,2668
2677,2669
2678,2668
2678,2669
2679,2668
2679,2669
2680,2668
2680,2669
2681,2985
2683,3099
2683,3098
2684,3098
2684,3099
2685,3098
2685,3099
2686,2785
2687,2785
2688,2533
2689,2636
2690,3078
2691,3078
2692,3078
2693,3080
2693,3081
2694,2689
2695,2689
2696,2689
2697,2689
2698,2689
2699,2689
2700,2689
2701,2689
2702,2689
2703,2689
2704,2689
2705,2689
2706,2689
2707,2692
2708,2692
2709,2692
2710,2692
2711,2692
2712,2692
2713,2692
2714,2692
2715,2692
2716,2692
2717,2692
2718,2692
2719,2692
2720,2579
2721,2579
3141,2867
3140,2867
3139,2867
2725,3245
2725,3246
2726,3246
2726,3245
2727,3271
2728,3271
2729,2767
2730,2767
2731,2767
2732,2665
2733,2665
2734,2659
2735,3085
2735,3086
2736,3049
2736,3050
2737,3047
2737,3048
2738,3024
2739,3084
2740,2630
2741,3039
2742,2908
2743,2657
2744,2657
2745,3078
2746,2771
2862,3041
2748,2667
2749,2667
2750,2537
2908,2537
2752,2537
2754,2537
2755,2579
2756,3111
2756,3112
2757,3111
2757,3112
2758,3243
2758,3244
2759,3243
2759,3244
2760,3243
2760,3244
2761,3243
2761,3244
2762,3243
2762,3244
2763,3243
2763,3244
2764,3243
2764,3244
2765,3243
2765,3244
2766,3243
2766,3244
2767,3064
2768,3269
2769,3269
2770,3269
2771,3269
2772,3269
2773,3269
2774,3269
2775,3269
2776,2868
2776,2881
2777,3062
2777,3063
2778,3062
2778,3063
2779,3043
2780,3043
2781,3061
2782,3080
2782,3081
2783,3026
2784,3230
2784,3231
2785,3111
2785,3112
2786,3100
2787,3100
2788,3100
2789,3073
2789,3074
2790,3073
2790,3074
2791,2861
2792,2851
2793,2891
2794,3070
2794,3071
2795,3070
2795,3071
2796,3070
2796,3071
2797,3070
2797,3071
2798,2550
2799,2550
2800,2771
2801,2771
2802,2771
2803,2771
2804,2771
2805,2771
2806,2771
2807,2771
2808,2771
2809,2771
2810,2771
2811,2769
2812,2653
2814,2769
2815,2851
2816,2573
2817,2538
2818,3300
2820,2896
2821,2577
2822,2577
2823,3300
2824,2574
2825,3085
2825,3086
2826,3025
2827,3024
2828,2631
2828,2632
2829,2631
2829,2632
2830,2631
2830,2632
2831,3075
2832,3075
2833,2786
2834,2673
2835,2786
2836,3082
2836,3083
2837,3082
2837,3083
2838,2537
2839,2537
2840,2537
2841,2537
2842,2537
2843,2537
2844,2537
2845,2537
2846,2537
2847,2537
2848,2537
2849,2537
2850,2537
2851,2537
2852,2851
2853,3299
2854,3299
2855,3299
3713,3253
3713,3252
2857,3252
2857,3253
2858,3252
2858,3253
2859,3252
2859,3253
2860,3100
2882,3096
2882,3097
2883,3096
2883,3097
2884,3105
2884,3106
2884,3107
2885,3070
2885,3071
2887,2855
2888,2851
2889,2657
2890,3061
2891,2630
2892,3049
2892,3050
2893,3089
2893,3090
2893,3091
2893,3092
2894,3089
2894,3090
2894,3091
2894,3092
2895,3089
2895,3090
2895,3091
2895,3092
2896,3039
2897,3039
2898,2553
2899,2672
2900,2672
2901,2672
2902,2672
2903,2672
2904,2672
2905,3093
2905,3094
2905,3095
2906,3111
2906,3112
2907,2908
2909,2537
2910,2667
3138,2867
2912,3266
2913,3266
2915,2556
2916,3080
2916,3081
2917,2581
2918,2581
2942,2584
2920,2584
2921,2584
2922,2584
2923,2584
2924,2584
2925,2584
2926,2581
2927,2581
2928,3062
2928,3063
2929,3047
2929,3048
2930,3047
2930,3048
2931,3113
2932,3026
2939,3051
2939,3052
2939,3056
2940,2552
2940,2553
2941,2861
2943,3245
2943,3246
2944,3043
2945,3043
2946,2899
2948,2851
2949,2899
2950,2899
2951,2851
2952,2653
2953,2573
2954,3111
2954,3112
2955,3093
2956,3029
2957,3029
2958,2552
2959,3082
2959,3083
4974,3680
4973,3486
4972,3473
4971,3674
4970,3674
4969,3674
2963,3075
2964,3075
2965,3064
2966,3082
2966,3083
2967,3082
2967,3083
2968,3082
2968,3083
2969,3087
2969,3088
2970,3024
2971,3266
2972,3300
2973,2786
2974,2786
2975,3071
2976,3254
2976,3255
2977,3254
2977,3255
2978,3070
2978,3071
2979,2671
2980,2671
2981,3089
2981,3090
2981,3091
2981,3092
2982,3089
2982,3090
2982,3091
2982,3092
2983,2534
2984,2534
2985,2534
2986,2891
2987,2891
2988,3298
2989,3049
2989,3050
2990,3085
2990,3086
2933,3089
2933,3090
2933,3091
2933,3092
2935,3089
2935,3090
2935,3091
2935,3092
2993,3098
2992,3099
2992,3098
2991,3232
2938,3089
2938,3090
2938,3091
2938,3092
2993,3099
2994,3098
2994,3099
2995,2638
2996,2638
2997,3066
2997,3067
2997,3068
2997,3069
2998,3038
2999,2772
2999,3332
3000,2772
3000,3332
3001,2772
3001,3332
3002,2772
3002,3332
3003,2900
3004,2900
3005,2900
3006,3073
3006,3074
3007,3073
3007,3074
3008,3100
3009,3070
3009,3071
3010,2855
3012,3299
3013,3094
3014,2855
3015,3038
3016,3113
3017,3252
3017,3253
3020,3230
3019,3230
3020,3231
3021,2557
3022,2557
3023,2560
3024,2560
3025,2568
3026,3303
7000,4440
3029,3245
3029,3246
3030,3096
3030,3097
3031,3089
3031,3090
3031,3091
3031,3092
3032,3070
3032,3071
3033,2545
3034,3095
3035,2893
3036,2893
7002,4603
7000,4439
6999,4151
3041,3084
3042,3303
4968,3674
4967,3776
3044,3039
3045,2630
3046,2657
3047,3261
3047,3262
3048,3261
3048,3262
3049,3261
3049,3262
3050,3261
3050,3262
3051,2870
3051,2885
3051,2945
3051,2977
3051,2978
3052,3093
3052,3094
3052,3095
3053,3111
3053,3112
3054,3111
3054,3112
3055,2556
3056,3078
3057,3089
3058,3090
3059,3091
3060,3061
3062,2851
6998,4213
3064,3112
3064,3111
3065,3029
3066,2868
3066,2881
3067,3078
3068,3026
3069,2573
3070,2583
3071,3085
3071,3086
3072,3043
3073,3043
3074,3024
3075,3051
3075,3052
3075,3056
3076,2552
3077,2553
3078,3080
3078,3081
3079,2899
3019,3231
3080,3230
3080,3231
3081,3230
3081,3231
3082,2851
3083,3271
3084,2870
3084,2885
3084,2945
3084,2977
3084,2978
3085,2870
3085,2885
3085,2945
3085,2977
3085,2978
3086,3255
3086,3254
3087,3024
3088,3025
3089,3025
3090,3075
3091,3082
3091,3083
3092,3082
3092,3083
3093,2574
3094,2533
3095,2542
3096,2567
3097,2576
3098,2576
3099,3266
3100,3113
3101,3075
3102,3075
3103,3084
3104,3065
3105,3065
3106,3096
3106,3097
3107,2781
3108,2781
3109,2534
3110,2534
3111,2534
3112,2552
3113,2553
3114,2781
3116,3099
3116,3098
3117,3264
3118,3264
3137,2867
3120,2893
3121,2893
3122,3049
3122,3050
3123,3269
3124,3087
3124,3088
3125,3024
3126,3047
3126,3048
3127,2630
3128,3039
3129,3075
3130,3078
3131,3080
3131,3081
3132,3073
3132,3074
3133,3100
3134,3100
3135,3332
3135,2772
3136,2556
3142,2867
3143,3105
3143,3106
3143,3107
3144,3105
3144,3106
3144,3107
3145,3085
3145,3086
6997,4361
3147,2861
3148,2573
3149,2767
3150,3062
3150,3063
3151,3062
3151,3063
3152,3056
3152,3052
3152,3051
3153,3080
3153,3081
3154,2550
3155,2550
3156,2550
3157,2553
3158,2861
3159,3070
3159,3071
3160,3089
3160,3090
3160,3091
3160,3092
3161,3089
3161,3090
3161,3091
3161,3092
3162,3043
3163,3043
3164,3043
3165,2899
3166,2786
3167,2786
3168,2577
3224,2556
3169,2552
3171,2534
3172,2956
3173,2956
3174,2797
3174,2886
3174,2887
3175,2797
3175,2886
3175,2887
3176,2797
3176,2886
3176,2887
3177,2797
3177,2886
3177,2887
3178,3025
3179,3252
3179,3253
3180,3050
3180,3049
3181,3064
3182,2560
3183,2560
3184,2560
3185,2568
3186,2568
3187,2560
3188,3082
3188,3083
3189,3082
3189,3083
3190,3266
3191,2648
3192,3252
3192,3253
3193,3090
3193,3089
3194,3066
3194,3067
3194,3068
3194,3069
3195,3271
3196,3084
3197,3098
3197,3099
3198,3098
3198,3099
3199,2582
3200,2659
3201,2659
3202,2659
3203,2659
3204,2659
3205,2659
3206,3039
3207,2552
3208,3047
3208,3048
3209,3047
3209,3048
3210,3084
3211,3084
3212,3064
3213,2630
3214,2657
3215,3078
3216,2667
3217,2667
3218,3065
3219,3269
3220,3096
3220,3097
3221,2567
3222,2567
3223,2567
3193,3091
3193,3092
3225,3051
3225,3052
3225,3056
3226,3113
3227,3043
3228,3043
3229,3062
3229,3063
3230,3026
3231,3026
3232,3245
3232,3246
3233,3245
3233,3246
3234,3070
3234,3071
3235,3070
3235,3071
3236,3089
3236,3090
3236,3091
3236,3092
3237,3078
3238,2653
3239,2693
3240,2675
3241,2550
3242,2574
3243,2653
3244,2653
3245,2757
3246,2757
3247,2757
3248,2567
3249,3075
3250,3025
3251,3082
3251,3083
3252,3082
3252,3083
3258,2673
3255,3252
3255,3253
3256,3252
3256,3253
3257,2673
3259,2786
3260,3266
3261,3254
3261,3255
3262,3254
3262,3255
3263,3252
3264,2550
3265,2542
3266,2542
3267,3253
3268,2671
3269,2671
3270,2671
3271,3271
3272,2638
3273,2772
3273,3332
3274,2772
3274,3332
3275,2772
3275,3332
3276,2772
3276,3332
3277,2576
3278,3098
3278,3099
3279,3098
3279,3099
3280,3098
3280,3099
3281,2671
3282,3073
3282,3074
3283,3268
3284,3113
3285,3024
3286,3024
3287,3024
3288,3086
3288,3085
3289,3049
3289,3050
3290,3268
3292,2553
3291,2552
3293,2553
3294,2552
3295,2956
3296,2956
3297,3039
3298,2657
3299,2667
3300,2870
3300,2885
3300,2945
3300,2977
3300,2978
3301,2786
3302,2786
3303,2556
3304,2667
3305,2556
3306,3061
3307,2892
3308,3070
3308,3071
3309,2867
3310,2867
3311,2573
3312,2573
3313,3089
3313,3090
3313,3091
3313,3092
3314,3026
3315,2762
3316,2762
3317,2762
3318,2762
3319,2762
3320,2762
3321,2762
3322,2762
3323,3043
3324,2899
3325,2895
3326,2895
3327,2851
3328,2660
3329,2660
3330,2660
3331,2660
3332,2895
3333,3300
3334,3300
3335,2574
3336,3043
3337,2851
3338,2851
3339,2641
3341,2643
3342,2641
3343,2641
3344,2641
3345,3064
3346,3025
3347,3252
3347,3253
3348,3252
3348,3253
3349,3087
3349,3088
3350,3087
3350,3088
3351,3087
3351,3088
3552,2762
3352,2553
3551,3300
3353,2552
3354,2891
3355,3082
3355,3083
3356,2896
3357,2896
3358,2786
3359,3100
3360,3100
3361,3073
3361,3074
3568,2984
3363,2553
3364,2648
3365,2673
3366,2673
3367,2567
3368,2567
3369,3299
3370,3299
3371,2567
3372,2956
3373,3255
3373,3254
3374,3075
3375,3047
3375,3048
3376,2638
3377,3105
3377,3106
3377,3107
3378,3089
3378,3090
3378,3091
3378,3092
3379,3089
3379,3090
3379,3091
3379,3092
3380,3070
3380,3071
3381,2552
3382,2552
3383,2659
3384,2659
3385,2649
3386,2649
3387,2649
3388,2649
3389,2649
3390,2649
3391,2649
3392,3080
3392,3081
3393,3080
3393,3081
3394,3078
3395,2564
3396,3098
3396,3099
3397,2659
3398,2648
3399,3075
3400,2534
3402,3038
3403,3038
3404,3038
3405,3038
3406,3066
3406,3067
3406,3068
3406,3069
3407,3240
3408,3240
3409,3240
3410,3240
3411,3240
3413,3240
3414,3240
3415,3240
3416,3240
3417,3240
3418,3270
3419,3270
3420,3270
3421,3270
3422,3270
3423,3270
3429,3249
3428,3249
3427,3249
3430,3249
3431,3249
3432,3249
3433,3249
3434,3249
3435,2896
3436,2553
3437,3080
3437,3081
3438,3080
3438,3081
3439,2868
3439,2881
3440,2868
3440,2881
3441,2868
3441,2881
3442,2868
3442,2881
3443,2868
3443,2881
3444,2868
3444,2881
3445,2868
3445,2881
3446,2868
3446,2881
3447,2868
3447,2881
3448,2868
3448,2881
3449,2868
3449,2881
3450,2868
3450,2881
3451,2868
3451,2881
3452,2868
3452,2881
3453,2868
3453,2881
3454,2868
3454,2881
3455,2868
3455,2881
3456,2868
3456,2881
3457,2868
3457,2881
3458,2868
3458,2881
3459,2868
3459,2881
3460,2868
3460,2881
3461,2868
3461,2881
3462,2868
3462,2881
3463,2868
3463,2881
3464,2868
3464,2881
3465,2868
3465,2881
3466,2868
3466,2881
3467,2868
3467,2881
3468,3271
3469,3271
3470,3271
3471,3271
3472,3049
3472,3050
3473,3041
3474,2657
4122,3269
3476,2667
3477,2797
3477,2886
3477,2887
3478,2667
3479,3065
3480,2867
3481,3043
3482,2573
3483,2643
3484,2767
3485,2767
3486,2767
3487,2767
3488,2767
3489,2767
3490,2767
3491,2665
3492,2665
3493,2665
3494,3113
3495,3085
3495,3086
3496,3024
3567,3243
3498,2553
3499,2560
3500,2560
3501,2891
3502,2574
3503,3300
3504,2653
3505,2653
3506,2757
3507,3305
3508,2790
3509,2790
3510,2790
3511,2790
3512,2790
3513,2790
3514,2790
3515,2790
3516,2771
3517,2638
3518,2638
3519,2638
3520,2673
3521,2553
3522,2553
3523,2648
3524,3082
3524,3083
3525,2552
3683,3097
3683,3096
3527,2582
3528,2582
3529,2582
3530,2582
3531,2542
3532,2542
3533,2542
3534,2667
3535,2552
3536,3098
3536,3099
3537,3303
3538,3303
3539,3303
3540,3303
3541,3303
3542,2568
3543,2568
3544,2568
3546,2574
3547,2552
3553,2762
3548,2553
3549,2552
3554,2762
3557,2693
3558,2693
3559,2693
3560,2693
3561,2693
3562,2693
3563,2583
3564,2567
3565,2786
3566,2786
3569,2581
3570,2581
3571,2581
3572,2581
3574,2582
3575,2582
3576,2545
3577,2545
3578,3098
3578,3099
3579,3098
3579,3099
3580,3043
3581,3082
3581,3083
3582,3082
3582,3083
3583,3041
3584,3039
3585,3047
3585,3048
3587,3064
3587,3061
3588,2667
3589,2667
3590,3024
3591,3024
3592,3024
3593,3024
3594,3049
3594,3050
3595,3049
3595,3050
3596,3049
3596,3050
3597,3049
3597,3050
3598,2867
3599,3047
3599,3048
4967,3775
4966,3741
3601,2581
3602,2573
3603,2786
3604,3026
3605,3051
3605,3052
3605,3056
3606,3299
3609,3240
3607,2553
3610,3240
3608,2553
3611,3240
3612,3240
3614,3240
3615,3240
3616,3240
3617,3240
3618,3240
3619,3240
3620,3240
3621,3240
3622,3240
3623,3240
3624,3240
3625,3240
3626,2870
3626,2885
3626,2945
3626,2977
3626,2978
3627,3043
3628,3043
3629,3043
3630,2653
3631,2653
3632,2574
3633,3024
3634,3084
3635,3087
3635,3088
3636,3025
3637,3082
3637,3083
3638,3082
3638,3083
3639,3082
3639,3083
3640,2641
3641,2641
3642,2987
3643,3244
3644,2987
3645,2987
3646,2673
3647,3080
3647,3081
3648,3078
3649,2789
3650,2789
3651,2553
3652,2552
3653,2552
3654,2789
3655,2789
3656,2552
3657,2567
3658,2567
3659,2781
3660,2659
3661,2659
3662,2659
3663,2659
3664,2659
3665,2905
3666,2905
3667,2905
3668,2905
3669,3066
3669,3067
3669,3068
3669,3069
3670,3066
3671,3067
3672,3068
3673,3069
3674,3098
3674,3099
3675,3098
3675,3099
3676,2648
3677,3039
3678,3271
3681,3086
3681,3085
3680,3065
3682,3096
3682,3097
3684,3046
3685,3066
3685,3067
3685,3068
3685,3069
3686,3046
3687,3040
3688,3252
3688,3253
3689,2583
3690,3047
3690,3048
3691,2657
3692,3073
3692,3074
4018,3111
4017,3029
3695,3100
3696,2656
3697,2660
3698,2660
3699,2667
3700,3113
3701,3113
3702,2762
3703,2762
3704,2656
3705,2660
3706,2895
3707,3093
3707,3094
3707,3095
3708,2653
3709,3051
3709,3052
3709,3056
3710,3047
3710,3048
3711,3039
3712,2657
3714,3040
3715,3024
3716,3024
3717,3061
3718,3269
3719,2553
3720,2553
3721,2552
3722,3062
3722,3063
3723,3026
3724,3025
3725,2556
3726,2556
3727,2630
3728,3230
3728,3231
3729,2552
3730,2552
3731,2552
3731,2553
3732,3070
3733,3043
3741,2573
3735,3073
3735,3074
3736,3093
3736,3094
3736,3095
3737,3070
3738,2899
3739,3043
3740,2899
3742,2573
3743,2653
3744,3079
3745,3079
3746,2762
3747,3043
3748,3087
3748,3088
3749,3253
3749,3252
3750,2852
3750,2853
3751,2856
3752,3082
3752,3083
3753,3082
3753,3083
3754,2574
3755,2987
3756,3300
3757,2987
3758,2987
3759,2987
3760,3075
3761,3075
3762,2987
3843,2771
3764,2790
