NIM,KODE,SKS,HARGA,GRUP,NILAI,SEMESTER,TH_AJARAN
31010923,BI2294,4,5,A,C,GENAP,2003/2004
31010928,BI2234,4,5,A,D,GENAP,2003/2004
31010928,BI2304,4,5,A,D,GENAP,2003/2004
31010928,MU1032,2,2,I,C,GENAP,2003/2004
31010928,BI1064,4,5,A,C,GENAP,2003/2004
31010928,BI2103,3,4,A,C,GENAP,2003/2004
31020931,BI2304,4,5,A,B,GENAP,2003/2004
31020931,MU2052,2,2,F,A,GENAP,2003/2004
31020931,BI2264,4,5,A,C,GENAP,2003/2004
31020931,BI2234,4,5,A,D,GENAP,2003/2004
31020931,BI2284,4,5,A,A,GENAP,2003/2004
31020931,BI2294,4,5,A,B,GENAP,2003/2004
31020932,BI2264,4,5,A,C,GENAP,2003/2004
31020932,BI2284,4,5,A,B,GENAP,2003/2004
31020932,BI2294,4,5,A,B,GENAP,2003/2004
31020932,BI2304,4,5,A,B,GENAP,2003/2004
31020932,BI2234,4,5,A,C,GENAP,2003/2004
31020936,BI2234,4,5,A,D,GENAP,2003/2004
31020936,BI2264,4,5,A,B,GENAP,2003/2004
31020936,BI2284,4,5,A,D,GENAP,2003/2004
31020936,BI2294,4,5,A,C,GENAP,2003/2004
31020936,BI2304,4,5,A,B,GENAP,2003/2004
31020937,BI2294,4,5,A,D,GENAP,2003/2004
31020937,BI2264,4,5,A,D,GENAP,2003/2004
31020937,BI2304,4,5,A,C,GENAP,2003/2004
31020937,MU2052,2,2,F,C,GENAP,2003/2004
31020939,BI2294,4,5,A,C,GENAP,2003/2004
31020939,BI2264,4,5,A,B,GENAP,2003/2004
31020939,BI2234,4,5,A,C,GENAP,2003/2004
31020939,BI2304,4,5,A,D,GENAP,2003/2004
31020941,BI2234,4,5,A,C,GENAP,2003/2004
31020941,BI2264,4,5,A,C,GENAP,2003/2004
31020941,BI2284,4,5,A,B,GENAP,2003/2004
31020941,BI2294,4,5,A,C,GENAP,2003/2004
31020941,BI2304,4,5,A,B,GENAP,2003/2004
31020952,BI2234,4,5,A,D,GENAP,2003/2004
31020952,BI2264,4,5,A,C,GENAP,2003/2004
31020952,BI2284,4,5,A,B,GENAP,2003/2004
31020952,BI2294,4,5,A,C,GENAP,2003/2004
31020952,BI2304,4,5,A,B,GENAP,2003/2004
31020954,BI2234,4,5,A,C,GENAP,2003/2004
31020954,BI2264,4,5,A,C,GENAP,2003/2004
31020954,BI2284,4,5,A,C,GENAP,2003/2004
31020954,BI2294,4,5,A,C,GENAP,2003/2004
31020954,BI2304,4,5,A,B,GENAP,2003/2004
31020967,BI2234,4,5,A,C,GENAP,2003/2004
31020967,BI2264,4,5,A,D,GENAP,2003/2004
31020967,BI2284,4,5,A,B,GENAP,2003/2004
31020967,BI2294,4,5,A,B,GENAP,2003/2004
31020967,BI2304,4,5,A,B,GENAP,2003/2004
31020968,BI1064,4,5,A,E,GENAP,2003/2004
31020968,BI1073,3,3,A,E,GENAP,2003/2004
31020968,BI2103,3,4,A,E,GENAP,2003/2004
31020968,BI2113,3,4,A,D,GENAP,2003/2004
31020971,BI2294,4,5,A,B,GENAP,2003/2004
31020971,BI2304,4,5,A,B,GENAP,2003/2004
31020971,BI2264,4,5,A,D,GENAP,2003/2004
31020971,BI2234,4,5,A,C,GENAP,2003/2004
31020975,BI2234,4,5,A,D,GENAP,2003/2004
31020975,BI2264,4,5,A,C,GENAP,2003/2004
31020975,BI2304,4,5,A,B,GENAP,2003/2004
31020975,BI2294,4,5,A,C,GENAP,2003/2004
31030976,BI1042,3,4,A,B,GENAP,2003/2004
31030976,BI1064,4,5,A,B,GENAP,2003/2004
31030976,BI1073,3,3,A,B,GENAP,2003/2004
31030976,BI2103,3,4,A,B,GENAP,2003/2004
31030976,BI2113,3,4,A,B,GENAP,2003/2004
31030976,MU1032,2,2,C,B,GENAP,2003/2004
31030977,BI1064,4,5,A,C,GENAP,2003/2004
31030977,BI2103,3,4,A,C,GENAP,2003/2004
31030977,BI2113,3,4,A,B,GENAP,2003/2004
31030977,LM0013,2,2,A,B,GENAP,2003/2004
31030977,BI1042,3,4,B,B,GENAP,2003/2004
31030977,BI1073,3,3,A,A,GENAP,2003/2004
31030977,MU1032,2,2,D,B,GENAP,2003/2004
31030978,BI1042,3,4,A,B,GENAP,2003/2004
31030978,BI1064,4,5,A,C,GENAP,2003/2004
31030978,BI1073,3,3,A,A,GENAP,2003/2004
31030978,BI2103,3,4,A,B,GENAP,2003/2004
31030978,BI2113,3,4,A,A,GENAP,2003/2004
31030978,MU1032,2,2,G,B,GENAP,2003/2004
31030981,BI1042,3,4,A,B,GENAP,2003/2004
31030981,BI1064,4,5,A,C,GENAP,2003/2004
31030981,BI1073,3,3,A,A,GENAP,2003/2004
31030981,BI2103,3,4,A,B,GENAP,2003/2004
31030981,BI2113,3,4,A,B,GENAP,2003/2004
31030981,MU1032,2,2,H,D,GENAP,2003/2004
31030982,BI1042,3,4,A,B,GENAP,2003/2004
31030982,BI1073,3,3,A,B,GENAP,2003/2004
31030982,BI2103,3,4,A,E,GENAP,2003/2004
31030982,BI2113,3,4,A,D,GENAP,2003/2004
31030982,BI1064,4,5,A,C,GENAP,2003/2004
31030984,BI1042,3,4,A,B,GENAP,2003/2004
31030984,BI1064,4,5,A,A,GENAP,2003/2004
31030984,BI1073,3,3,A,A,GENAP,2003/2004
31030984,BI2103,3,4,A,B,GENAP,2003/2004
31030984,BI2113,3,4,A,A,GENAP,2003/2004
31030984,MU1032,2,2,H,B,GENAP,2003/2004
31030985,BI1064,4,5,A,B,GENAP,2003/2004
31030985,BI1073,3,3,A,B,GENAP,2003/2004
31030985,BI2103,3,4,A,C,GENAP,2003/2004
31030985,BI2113,3,4,A,C,GENAP,2003/2004
31030985,BI1042,3,4,A,B,GENAP,2003/2004
31030985,MU1032,2,2,I,B,GENAP,2003/2004
31030986,BI1042,3,4,A,B,GENAP,2003/2004
31030986,BI1064,4,5,A,B,GENAP,2003/2004
31030986,BI1073,3,3,A,B,GENAP,2003/2004
31030986,BI2103,3,4,A,B,GENAP,2003/2004
31030986,BI2113,3,4,A,B,GENAP,2003/2004
31030986,MU1032,2,2,C,D,GENAP,2003/2004
31030987,BI1042,3,4,A,B,GENAP,2003/2004
31030987,BI1064,4,5,A,C,GENAP,2003/2004
31030987,BI1073,3,3,A,B,GENAP,2003/2004
31030987,BI2103,3,4,A,C,GENAP,2003/2004
31030987,BI2113,3,4,A,C,GENAP,2003/2004
31030987,MU1032,2,2,E,A,GENAP,2003/2004
31030988,BI1042,3,4,A,C,GENAP,2003/2004
31030988,BI1064,4,5,A,B,GENAP,2003/2004
31030988,BI1073,3,3,A,B,GENAP,2003/2004
31030988,BI2103,3,4,A,C,GENAP,2003/2004
31030988,BI2113,3,4,A,B,GENAP,2003/2004
31030988,MU1032,2,2,D,B,GENAP,2003/2004
31030989,BI1064,4,5,A,D,GENAP,2003/2004
31030989,BI1042,3,4,A,B,GENAP,2003/2004
31030989,BI2103,3,4,A,D,GENAP,2003/2004
31030989,BI1073,3,3,A,B,GENAP,2003/2004
31030989,BI2113,3,4,A,C,GENAP,2003/2004
31030989,MU1032,2,2,H,D,GENAP,2003/2004
31030991,BI1064,4,5,A,A,GENAP,2003/2004
31030991,BI1042,3,4,A,A,GENAP,2003/2004
31030991,BI1073,3,3,A,A,GENAP,2003/2004
31030991,BI2103,3,4,A,A,GENAP,2003/2004
31030991,BI2113,3,4,A,B,GENAP,2003/2004
31030991,MU1032,2,2,E,B,GENAP,2003/2004
31030992,BI3842,2,2,A,,GENAP,2003/2004
31030993,BI1042,3,4,A,B,GENAP,2003/2004
31030993,BI1064,4,5,A,A,GENAP,2003/2004
31030993,BI1073,3,3,A,A,GENAP,2003/2004
31030993,BI2103,3,4,A,A,GENAP,2003/2004
31030993,BI2113,3,4,A,A,GENAP,2003/2004
31030993,MU1032,2,2,D,A,GENAP,2003/2004
31030995,BI1042,3,4,A,B,GENAP,2003/2004
31030995,BI1064,4,5,A,A,GENAP,2003/2004
31030995,BI1073,3,3,A,B,GENAP,2003/2004
31030995,BI2103,3,4,A,A,GENAP,2003/2004
31030995,BI2113,3,4,A,A,GENAP,2003/2004
31030995,MU1032,2,2,H,B,GENAP,2003/2004
31030996,BI1042,3,4,A,B,GENAP,2003/2004
31030996,BI1064,4,5,A,B,GENAP,2003/2004
31030996,BI1073,3,3,A,A,GENAP,2003/2004
31030996,BI2103,3,4,A,C,GENAP,2003/2004
31030996,BI2113,3,4,A,C,GENAP,2003/2004
31030996,MU1032,2,2,E,A,GENAP,2003/2004
31030997,BI1042,3,4,A,B,GENAP,2003/2004
31030997,BI1064,4,5,A,B,GENAP,2003/2004
31030997,BI1073,3,3,A,B,GENAP,2003/2004
31030997,BI2103,3,4,A,C,GENAP,2003/2004
31030997,BI2113,3,4,A,C,GENAP,2003/2004
31030997,MU1032,2,2,E,A,GENAP,2003/2004
31031000,BI1042,3,4,B,B,GENAP,2003/2004
31031000,BI1073,3,3,A,B,GENAP,2003/2004
31031000,BI2103,3,4,A,B,GENAP,2003/2004
31031000,BI2113,3,4,A,A,GENAP,2003/2004
31031000,BI1064,4,5,A,B,GENAP,2003/2004
31031000,MU2052,2,2,F,B,GENAP,2003/2004
31031003,BI1042,3,4,A,B,GENAP,2003/2004
31031003,BI1064,4,5,A,B,GENAP,2003/2004
31031003,BI1073,3,3,A,B,GENAP,2003/2004
31031003,BI2103,3,4,A,B,GENAP,2003/2004
31031003,MU1032,2,2,C,C,GENAP,2003/2004
31031003,BI2113,3,4,A,C,GENAP,2003/2004
31031005,BI1042,3,4,A,C,GENAP,2003/2004
31031005,BI1064,4,5,A,C,GENAP,2003/2004
31031005,BI1073,3,3,A,B,GENAP,2003/2004
31031005,BI2103,3,4,A,B,GENAP,2003/2004
31031005,BI2113,3,4,A,B,GENAP,2003/2004
31031005,MU1032,2,2,F,D,GENAP,2003/2004
31031006,BI1042,3,4,A,B,GENAP,2003/2004
31031006,BI1073,3,3,A,B,GENAP,2003/2004
31031006,BI2103,3,4,A,B,GENAP,2003/2004
31031006,BI2113,3,4,A,B,GENAP,2003/2004
31031006,MU1032,2,2,D,B,GENAP,2003/2004
31031006,BI1064,4,5,A,C,GENAP,2003/2004
31031007,BI1064,4,5,A,D,GENAP,2003/2004
31031007,BI2103,3,4,A,C,GENAP,2003/2004
31031007,BI2113,3,4,A,C,GENAP,2003/2004
31031007,BI1073,3,3,A,B,GENAP,2003/2004
31031007,BI1042,3,4,A,B,GENAP,2003/2004
31031007,MU2052,2,2,H,C,GENAP,2003/2004
31031008,BI1042,3,4,A,B,GENAP,2003/2004
31031008,BI1064,4,5,A,A,GENAP,2003/2004
31031008,MU1032,2,2,C,A,GENAP,2003/2004
31031008,BI2103,3,4,A,A,GENAP,2003/2004
31031008,BI1073,3,3,A,A,GENAP,2003/2004
31031008,BI2113,3,4,A,A,GENAP,2003/2004
31031009,BI3842,2,2,A,,GENAP,2003/2004
31031012,BI1042,3,4,A,B,GENAP,2003/2004
31031012,BI1064,4,5,A,C,GENAP,2003/2004
31031012,BI1073,3,3,A,B,GENAP,2003/2004
31031012,BI2103,3,4,A,C,GENAP,2003/2004
31031012,BI2113,3,4,A,C,GENAP,2003/2004
31031012,MU1032,2,2,C,C,GENAP,2003/2004
31031014,BI1064,4,5,A,C,GENAP,2003/2004
31031014,BI1073,3,3,A,A,GENAP,2003/2004
31031014,BI2103,3,4,A,C,GENAP,2003/2004
31031014,BI2113,3,4,A,C,GENAP,2003/2004
31031014,BI1042,3,4,A,B,GENAP,2003/2004
31031014,MU1032,2,2,E,B,GENAP,2003/2004
31031015,BI1064,4,5,A,E,GENAP,2003/2004
31031015,BI1073,3,3,A,B,GENAP,2003/2004
31031015,BI2103,3,4,A,C,GENAP,2003/2004
31031015,BI2113,3,4,A,D,GENAP,2003/2004
31031015,BI1042,3,4,A,B,GENAP,2003/2004
31031017,BI1042,3,4,A,B,GENAP,2003/2004
31031017,BI1064,4,5,A,A,GENAP,2003/2004
31031017,BI1073,3,3,A,A,GENAP,2003/2004
31031017,BI2103,3,4,A,B,GENAP,2003/2004
31031017,BI2113,3,4,A,A,GENAP,2003/2004
31031017,MU1032,2,2,H,A,GENAP,2003/2004
31930445,BI3514,4,5,A,A,GENAP,2003/2004
31930445,BI3523,3,4,A,C,GENAP,2003/2004
31930445,BI2113,3,4,A,B,GENAP,2003/2004
31930445,BI1064,4,5,A,C,GENAP,2003/2004
31950531,BI2264,4,5,A,D,GENAP,2003/2004
31950531,BI3713,3,4,A,B,GENAP,2003/2004
31950531,BI4562,2,3,A,B,GENAP,2003/2004
31950531,BI2452,2,2,A,E,GENAP,2003/2004
31950531,BI3523,3,4,A,C,GENAP,2003/2004
31950533,BI2304,4,5,A,C,GENAP,2003/2004
31950533,BI2264,4,5,A,E,GENAP,2003/2004
31950533,BI4593,3,4,A,C,GENAP,2003/2004
31950533,MU3022,2,2,B,D,GENAP,2003/2004
31950540,BI2284,4,5,A,E,GENAP,2003/2004
31950540,BI2304,4,5,A,E,GENAP,2003/2004
31950540,BI4633,3,4,A,E,GENAP,2003/2004
31950540,BI4642,2,2,A,E,GENAP,2003/2004
31950540,MU3022,2,2,A,E,GENAP,2003/2004
31950555,BI3826,6,9,A,,GENAP,2003/2004
31960594,BI3713,3,4,A,C,GENAP,2003/2004
31960594,BI3523,3,4,A,C,GENAP,2003/2004
31960594,BI3514,4,5,A,A,GENAP,2003/2004
31960594,LM0013,2,2,A,C,GENAP,2003/2004
31960594,BI4562,2,3,A,B,GENAP,2003/2004
31960607,MU3022,2,2,B,D,GENAP,2003/2004
31960607,BI2234,4,5,A,E,GENAP,2003/2004
31960621,BI3826,6,9,A,,GENAP,2003/2004
31970641,BI1064,4,5,A,E,GENAP,2003/2004
31970641,BI2264,4,5,A,E,GENAP,2003/2004
31970641,BI2452,2,2,A,E,GENAP,2003/2004
31970641,BI3713,3,4,A,E,GENAP,2003/2004
31970641,BI1412,2,2,A,E,GENAP,2003/2004
31970650,BI2304,4,5,A,D,GENAP,2003/2004
31970650,BI1412,2,2,A,E,GENAP,2003/2004
31970650,BI2234,4,5,A,E,GENAP,2003/2004
31970650,BI2452,2,2,A,E,GENAP,2003/2004
31970650,BI4593,3,4,A,E,GENAP,2003/2004
31980654,BI1412,2,2,A,D,GENAP,2003/2004
31980654,BI4633,3,4,A,C,GENAP,2003/2004
31980654,BI3514,4,5,A,B,GENAP,2003/2004
31980683,BI2304,4,5,A,C,GENAP,2003/2004
31980683,BI1412,2,2,A,D,GENAP,2003/2004
31980683,BI2284,4,5,A,E,GENAP,2003/2004
31980683,LM0013,2,2,A,E,GENAP,2003/2004
31980683,BI2294,4,5,A,D,GENAP,2003/2004
31990699,BI3514,4,5,A,B,GENAP,2003/2004
31990699,BI3523,3,4,A,D,GENAP,2003/2004
31990699,BI3713,3,4,A,C,GENAP,2003/2004
31990699,BI1412,2,2,A,E,GENAP,2003/2004
31990699,BI2113,3,4,A,C,GENAP,2003/2004
31990704,BI3523,3,4,A,E,GENAP,2003/2004
31990704,BI2264,4,5,A,E,GENAP,2003/2004
31990704,BI2452,2,2,A,E,GENAP,2003/2004
31990704,BI4593,3,4,A,E,GENAP,2003/2004
31990704,BI3826,6,9,A,,GENAP,2003/2004
31990705,BI2103,3,4,A,E,GENAP,2003/2004
31990705,BI2113,3,4,A,C,GENAP,2003/2004
31990705,BI2234,4,5,A,E,GENAP,2003/2004
31990725,BI2264,4,5,A,E,GENAP,2003/2004
31990725,BI2452,2,2,A,E,GENAP,2003/2004
31990725,BI2304,4,5,A,C,GENAP,2003/2004
31990725,BI3523,3,4,A,C,GENAP,2003/2004
31990725,MU3022,2,2,B,B,GENAP,2003/2004
31990725,BI3812,2,2,A,B,GENAP,2003/2004
31990725,MH6163,3,3,G,A,GENAP,2003/2004
31990725,BI2103,3,4,A,D,GENAP,2003/2004
31990729,BI2234,4,5,A,D,GENAP,2003/2004
31990729,BI2284,4,5,A,E,GENAP,2003/2004
31990729,BI2294,4,5,A,C,GENAP,2003/2004
31990729,MU2102,2,2,A,A,GENAP,2003/2004
31990759,BI1412,2,2,A,D,GENAP,2003/2004
31990759,BI2103,3,4,A,E,GENAP,2003/2004
31990759,BI2264,4,5,A,E,GENAP,2003/2004
31990759,BI3553,3,3,A,C,GENAP,2003/2004
31990759,BI2452,2,2,A,E,GENAP,2003/2004
31000794,BI1064,4,5,A,C,KAS,2003/2004
31000794,MU1032,2,2,A,B,KAS,2003/2004
31020936,BI1064,4,5,A,B,KAS,2003/2004
31020936,MU2052,2,2,B,C,KAS,2003/2004
31020939,MU1032,2,2,A,B,KAS,2003/2004
31020939,BI1064,4,5,A,B,KAS,2003/2004
31020941,BI1064,4,5,A,B,KAS,2003/2004
31020941,MU2052,2,2,B,C,KAS,2003/2004
31020954,BI1064,4,5,A,C,KAS,2003/2004
31020954,MU2052,2,2,B,B,KAS,2003/2004
31020967,MU1032,2,2,A,B,KAS,2003/2004
31030981,MU1032,2,2,A,A,KAS,2003/2004
31030981,BI1064,4,5,A,A,KAS,2003/2004
31031015,BI1064,4,5,A,C,KAS,2003/2004
31031015,MU2052,2,2,B,B,KAS,2003/2004
31980683,BI1064,4,5,A,D,KAS,2003/2004
31000761,BI3762,2,2,A,A,GASAL,2004/2005
31000761,BI3732,2,2,A,C,GASAL,2004/2005
31000761,BI3752,2,2,A,B,GASAL,2004/2005
31000761,BI4932,2,2,A,B,GASAL,2004/2005
31000761,BI4853,3,4,A,B,GASAL,2004/2005
31000761,BI2492,2,2,A,B,GASAL,2004/2005
31000761,BI3802,2,2,A,B,GASAL,2004/2005
31000761,BI3812,2,2,A,A,GASAL,2004/2005
31000762,BI1084,4,5,A,C,GASAL,2004/2005
31000762,BI2223,3,4,A,C,GASAL,2004/2005
31000762,BI3752,2,2,A,B,GASAL,2004/2005
31000762,BI3762,2,2,A,B,GASAL,2004/2005
31000762,BI2492,2,2,A,C,GASAL,2004/2005
31000762,MU1032,2,2,C,B,GASAL,2004/2005
31000774,BI3722,2,2,A,B,GASAL,2004/2005
31000774,MU2102,2,2,C,D,GASAL,2004/2005
31000774,BI4602,2,2,A,C,GASAL,2004/2005
31000774,BI4932,2,2,A,C,GASAL,2004/2005
31000774,BI4942,2,2,A,B,GASAL,2004/2005
31000774,BI1422,2,2,A,E,GASAL,2004/2005
31000774,BI2272,2,2,A,C,GASAL,2004/2005
31000775,BI1084,4,5,A,C,GASAL,2004/2005
31000775,BI1204,4,5,A,D,GASAL,2004/2005
31000775,BI4602,2,2,A,E,GASAL,2004/2005
31000775,MU1032,2,2,D,A,GASAL,2004/2005
31000775,MU1012,2,2,C,D,GASAL,2004/2005
31000775,BI4862,2,2,A,E,GASAL,2004/2005
31000790,BI1204,4,5,A,C,GASAL,2004/2005
31000790,BI1054,4,5,A,C,GASAL,2004/2005
31000790,BI4582,2,2,A,B,GASAL,2004/2005
31000790,BI1092,2,2,A,B,GASAL,2004/2005
31000790,MU1032,2,2,C,B,GASAL,2004/2005
31000790,BI4602,2,2,A,C,GASAL,2004/2005
31000794,BI2244,4,5,A,D,GASAL,2004/2005
31000794,BI2264,4,5,A,C,GASAL,2004/2005
31000794,BI2272,2,2,A,C,GASAL,2004/2005
31000794,BI3502,2,2,A,D,GASAL,2004/2005
31000794,BI4932,2,2,A,C,GASAL,2004/2005
31000794,BI4853,3,4,A,C,GASAL,2004/2005
31000798,BI3722,2,2,A,B,GASAL,2004/2005
31000798,BI1084,4,5,A,C,GASAL,2004/2005
31000798,MU2052,2,2,A,B,GASAL,2004/2005
31000798,BI1204,4,5,A,D,GASAL,2004/2005
31000798,BI3826,6,9,A,,GASAL,2004/2005
31000800,BI2223,3,4,A,D,GASAL,2004/2005
31000800,BI1084,4,5,A,E,GASAL,2004/2005
31000800,BI1054,4,5,A,E,GASAL,2004/2005
31000818,BI4932,2,2,A,C,GASAL,2004/2005
31000818,BI1013,3,3,A,E,GASAL,2004/2005
31000818,MU1012,2,2,B,C,GASAL,2004/2005
31000818,BI2264,4,5,A,C,GASAL,2004/2005
31000818,BI1422,2,2,A,E,GASAL,2004/2005
31000818,BI2244,4,5,A,D,GASAL,2004/2005
31000822,BI2492,2,2,A,C,GASAL,2004/2005
31000822,BI4853,3,4,A,D,GASAL,2004/2005
31000822,BI2443,3,4,A,D,GASAL,2004/2005
31000822,BI1092,2,2,A,C,GASAL,2004/2005
31000822,BI2254,4,5,A,B,GASAL,2004/2005
31000822,MU1012,2,2,B,B,GASAL,2004/2005
31000825,BI2264,4,5,A,C,GASAL,2004/2005
31000825,BI2492,2,2,A,B,GASAL,2004/2005
31000825,BI3502,2,2,A,C,GASAL,2004/2005
31000825,BI4612,2,2,A,C,GASAL,2004/2005
31000825,BI4932,2,2,A,B,GASAL,2004/2005
31000825,BI3722,2,2,A,B,GASAL,2004/2005
31000825,BI2443,3,4,A,D,GASAL,2004/2005
31000826,BI2264,4,5,A,C,GASAL,2004/2005
31000826,BI1403,3,3,A,E,GASAL,2004/2005
31000826,BI4862,2,2,A,C,GASAL,2004/2005
31000826,MU2052,2,2,A,B,GASAL,2004/2005
31000826,MU2102,2,2,C,B,GASAL,2004/2005
31000826,BI1204,4,5,A,E,GASAL,2004/2005
31000826,BI3802,2,2,A,A,GASAL,2004/2005
31000826,BI3812,2,2,A,E,GASAL,2004/2005
31000834,BI1054,4,5,A,D,GASAL,2004/2005
31000834,BI2244,4,5,A,E,GASAL,2004/2005
31000834,MU2052,2,2,F,C,GASAL,2004/2005
31000834,BI2223,3,4,A,D,GASAL,2004/2005
31000834,BI4862,2,2,A,C,GASAL,2004/2005
31000834,BI4602,2,2,A,C,GASAL,2004/2005
31000840,BI4602,2,2,A,A,GASAL,2004/2005
31000840,BI2264,4,5,A,C,GASAL,2004/2005
31000840,BI2213,3,4,A,D,GASAL,2004/2005
31000840,BI4862,2,2,A,B,GASAL,2004/2005
31000840,MU1032,2,2,C,C,GASAL,2004/2005
31000840,MU2052,2,2,F,B,GASAL,2004/2005
31000844,BI2264,4,5,A,C,GASAL,2004/2005
31000844,BI2492,2,2,A,D,GASAL,2004/2005
31000844,BI3502,2,2,A,D,GASAL,2004/2005
31000844,BI1092,2,2,A,A,GASAL,2004/2005
31000844,BI2223,3,4,A,C,GASAL,2004/2005
31000844,BI3722,2,2,A,B,GASAL,2004/2005
31010852,BI3842,0,0,A,,GASAL,2004/2005
31010858,BI1084,4,5,A,C,GASAL,2004/2005
31010858,BI2223,3,4,A,D,GASAL,2004/2005
31010858,BI2272,2,2,A,C,GASAL,2004/2005
31010858,BI3502,2,2,A,D,GASAL,2004/2005
31010858,BI3722,2,2,A,A,GASAL,2004/2005
31010858,BI4942,2,2,A,B,GASAL,2004/2005
31010858,MU2102,2,2,C,C,GASAL,2004/2005
31010862,BI2264,4,5,A,D,GASAL,2004/2005
31010862,BI2272,2,2,A,C,GASAL,2004/2005
31010862,BI1403,3,3,A,E,GASAL,2004/2005
31010862,BI1092,2,2,A,D,GASAL,2004/2005
31010862,BI2223,3,4,A,E,GASAL,2004/2005
31010862,BI4602,2,2,A,C,GASAL,2004/2005
31010880,BI3842,0,0,A,,GASAL,2004/2005
31010886,BI3762,2,2,A,C,GASAL,2004/2005
31010886,BI3752,2,2,A,B,GASAL,2004/2005
31010886,BI2492,2,2,A,C,GASAL,2004/2005
31010886,BI2264,4,5,A,D,GASAL,2004/2005
31010886,BI3732,2,2,A,D,GASAL,2004/2005
31010886,BI4612,2,2,A,D,GASAL,2004/2005
31010886,BI4853,3,4,A,D,GASAL,2004/2005
31010888,BI1403,3,3,A,E,GASAL,2004/2005
31010888,BI1422,2,2,A,B,GASAL,2004/2005
31010888,BI2272,2,2,A,B,GASAL,2004/2005
31010888,BI2312,2,2,A,C,GASAL,2004/2005
31010888,BI2443,3,4,A,C,GASAL,2004/2005
31010888,BI3474,4,5,A,D,GASAL,2004/2005
31010888,BI4602,2,2,A,C,GASAL,2004/2005
31010888,MU2102,2,2,B,B,GASAL,2004/2005
31010888,BI4932,2,2,A,A,GASAL,2004/2005
31010890,BI1403,3,3,A,E,GASAL,2004/2005
31010890,BI3474,4,5,A,D,GASAL,2004/2005
31010890,BI2443,3,4,A,D,GASAL,2004/2005
31010890,BI1422,2,2,A,C,GASAL,2004/2005
31010890,BI2272,2,2,A,C,GASAL,2004/2005
31010890,BI2312,2,2,A,C,GASAL,2004/2005
31010890,MU2102,2,2,B,B,GASAL,2004/2005
31010899,BI1204,4,5,A,E,GASAL,2004/2005
31010899,BI2272,2,2,A,C,GASAL,2004/2005
31010899,BI3474,4,5,A,D,GASAL,2004/2005
31010899,BI2312,2,2,A,B,GASAL,2004/2005
31010899,BI1422,2,2,A,E,GASAL,2004/2005
31010906,BI2443,3,4,A,D,GASAL,2004/2005
31010906,BI2312,2,2,A,C,GASAL,2004/2005
31010906,BI1422,2,2,A,D,GASAL,2004/2005
31010906,BI2492,2,2,A,C,GASAL,2004/2005
31010906,BI4853,3,4,A,B,GASAL,2004/2005
31010906,BI1092,2,2,A,C,GASAL,2004/2005
31010906,BI4612,2,2,A,C,GASAL,2004/2005
31010907,BI1092,2,2,A,C,GASAL,2004/2005
31010907,BI1422,2,2,A,D,GASAL,2004/2005
31010907,BI2272,2,2,A,C,GASAL,2004/2005
31010907,BI1403,3,3,A,B,GASAL,2004/2005
31010907,BI2443,3,4,A,D,GASAL,2004/2005
31010907,BI3474,4,5,A,E,GASAL,2004/2005
31010916,BI1403,3,3,A,E,GASAL,2004/2005
31010916,BI1422,2,2,A,C,GASAL,2004/2005
31010916,BI2272,2,2,A,B,GASAL,2004/2005
31010916,BI2312,2,2,A,C,GASAL,2004/2005
31010916,BI2443,3,4,A,C,GASAL,2004/2005
31010916,BI3474,4,5,A,D,GASAL,2004/2005
31010916,MU2102,2,2,B,A,GASAL,2004/2005
31010916,BI4602,2,2,A,C,GASAL,2004/2005
31010919,BI1422,2,2,A,E,GASAL,2004/2005
31010919,BI2213,3,4,A,E,GASAL,2004/2005
31010919,BI2244,4,5,A,E,GASAL,2004/2005
31010919,BI3474,4,5,A,E,GASAL,2004/2005
31010919,BI4942,2,2,A,B,GASAL,2004/2005
31010923,BI1092,2,2,A,B,GASAL,2004/2005
31010923,BI3474,4,5,A,E,GASAL,2004/2005
31010923,BI2312,2,2,A,C,GASAL,2004/2005
31010923,BI2272,2,2,A,C,GASAL,2004/2005
31010923,BI3502,2,2,A,C,GASAL,2004/2005
31010923,BI4602,2,2,A,C,GASAL,2004/2005
31010923,MU2102,2,2,B,A,GASAL,2004/2005
31010928,BI1204,4,5,A,E,GASAL,2004/2005
31010928,BI1422,2,2,A,D,GASAL,2004/2005
31010928,BI3474,4,5,A,D,GASAL,2004/2005
31010928,BI2272,2,2,A,C,GASAL,2004/2005
31010928,BI2312,2,2,A,C,GASAL,2004/2005
31010928,BI1092,2,2,A,C,GASAL,2004/2005
31020931,BI1092,2,2,A,B,GASAL,2004/2005
31020931,BI1403,3,3,A,B,GASAL,2004/2005
31020931,BI1422,2,2,A,B,GASAL,2004/2005
31020931,BI2443,3,4,A,C,GASAL,2004/2005
31020931,BI3474,4,5,A,C,GASAL,2004/2005
31020931,BI4602,2,2,A,C,GASAL,2004/2005
31020931,BI2312,2,2,A,B,GASAL,2004/2005
31020931,BI2272,2,2,A,B,GASAL,2004/2005
31020931,MU2102,2,2,B,B,GASAL,2004/2005
31020932,BI1092,2,2,A,B,GASAL,2004/2005
31020932,BI2272,2,2,A,B,GASAL,2004/2005
31020932,BI2312,2,2,A,B,GASAL,2004/2005
31020932,BI1403,3,3,A,A,GASAL,2004/2005
31020932,BI1422,2,2,A,B,GASAL,2004/2005
31020932,BI2443,3,4,A,B,GASAL,2004/2005
